 Piola_Stress:0   Piola_Stress:1   Piola_Stress:2   Piola_Stress:3   Piola_Stress:4   Piola_Stress:5   Piola_Stress:6   Piola_Stress:7   Piola_Stress:8   Equivalent_Plastic_Strain   Displacements:0   Displacements:1   Displacements:2   vtkOriginalPointIds   Points:0   Points:1   Points:2 
-3.70858e+09 -7.04365e+06 0.00000e+00 -6.23079e+06 -2.32203e+09 0.00000e+00 0.00000e+00 0.00000e+00 -3.08956e+09 5.54606e-02 0.00000e+00 2.32204e-02 0.00000e+00 2671 0.00000e+00 1.81269e+00 0.00000e+00
-3.59775e+09 -6.01754e+06 0.00000e+00 -4.99166e+06 -2.18271e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.95354e+09 5.77883e-02 0.00000e+00 2.53484e-02 0.00000e+00 2673 0.00000e+00 1.86746e+00 0.00000e+00
-3.47435e+09 -8.19456e+06 0.00000e+00 -7.09243e+06 -2.03313e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.81394e+09 6.01832e-02 0.00000e+00 2.76227e-02 0.00000e+00 2675 0.00000e+00 1.92236e+00 0.00000e+00
-3.38188e+09 -6.43196e+06 0.00000e+00 -5.03006e+06 -1.91264e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.69731e+09 6.25089e-02 0.00000e+00 3.00317e-02 0.00000e+00 2677 0.00000e+00 1.97740e+00 0.00000e+00
-3.27033e+09 -3.97638e+06 0.00000e+00 -2.29916e+06 -1.77394e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.56938e+09 6.50414e-02 0.00000e+00 3.25729e-02 0.00000e+00 2679 0.00000e+00 2.03257e+00 0.00000e+00
-3.15341e+09 -4.65990e+06 0.00000e+00 -3.06448e+06 -1.62466e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.43079e+09 6.80151e-02 0.00000e+00 3.52746e-02 0.00000e+00 2681 0.00000e+00 2.08790e+00 0.00000e+00
-3.05352e+09 -3.04315e+06 0.00000e+00 -1.38935e+06 -1.48101e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.29421e+09 7.16942e-02 0.00000e+00 3.81571e-02 0.00000e+00 2683 0.00000e+00 2.14342e+00 0.00000e+00
-2.92639e+09 -5.45018e+06 0.00000e+00 -4.00525e+06 -1.30201e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.13027e+09 7.63504e-02 0.00000e+00 4.12692e-02 0.00000e+00 2685 0.00000e+00 2.19916e+00 0.00000e+00
-2.79728e+09 -1.32288e+07 0.00000e+00 -1.23946e+07 -1.10828e+09 0.00000e+00 0.00000e+00 0.00000e+00 -1.95766e+09 8.21458e-02 0.00000e+00 4.46730e-02 0.00000e+00 2687 0.00000e+00 2.25520e+00 0.00000e+00
-2.66404e+09 -1.92032e+07 0.00000e+00 -1.85921e+07 -8.98204e+08 0.00000e+00 0.00000e+00 0.00000e+00 -1.77284e+09 8.91652e-02 0.00000e+00 4.84275e-02 0.00000e+00 2689 0.00000e+00 2.31159e+00 0.00000e+00
-2.53662e+09 -2.56506e+07 0.00000e+00 -2.50464e+07 -6.79797e+08 0.00000e+00 0.00000e+00 0.00000e+00 -1.58493e+09 9.75282e-02 0.00000e+00 5.26071e-02 0.00000e+00 2691 0.00000e+00 2.36840e+00 0.00000e+00
-2.42466e+09 -3.30694e+07 0.00000e+00 -3.23770e+07 -4.63614e+08 0.00000e+00 0.00000e+00 0.00000e+00 -1.40211e+09 1.07124e-01 0.00000e+00 5.72817e-02 0.00000e+00 2693 0.00000e+00 2.42570e+00 0.00000e+00
