 Piola_Stress:0   Piola_Stress:1   Piola_Stress:2   Piola_Stress:3   Piola_Stress:4   Piola_Stress:5   Piola_Stress:6   Piola_Stress:7   Piola_Stress:8   Equivalent_Plastic_Strain   Displacements:0   Displacements:1   Displacements:2   vtkOriginalPointIds   Points:0   Points:1   Points:2 
-7.55363e+09 -1.23515e+01 0.00000e+00 -1.40237e+01 -6.79075e+09 0.00000e+00 0.00000e+00 0.00000e+00 -6.79075e+09 2.58002e-02 -8.72735e-02 0.00000e+00 0.00000e+00 800 2.01799e+00 0.00000e+00 0.00000e+00
-7.45194e+09 -5.07851e+00 0.00000e+00 -5.76613e+00 -6.74920e+09 0.00000e+00 0.00000e+00 0.00000e+00 -6.74920e+09 2.57952e-02 -8.94852e-02 0.00000e+00 0.00000e+00 820 2.06840e+00 0.00000e+00 0.00000e+00
-7.46532e+09 -1.49123e+00 0.00000e+00 -1.71644e+00 -6.76100e+09 0.00000e+00 0.00000e+00 0.00000e+00 -6.76100e+09 2.58410e-02 -9.15318e-02 0.00000e+00 0.00000e+00 840 2.11900e+00 0.00000e+00 0.00000e+00
-7.42750e+09 -1.94245e-01 0.00000e+00 -2.34804e-01 -6.49267e+09 0.00000e+00 0.00000e+00 0.00000e+00 -6.49267e+09 2.40492e-02 -9.37508e-02 0.00000e+00 0.00000e+00 860 2.16941e+00 0.00000e+00 0.00000e+00
-5.65784e+09 -1.93086e-02 0.00000e+00 -2.37639e-02 -4.90075e+09 0.00000e+00 0.00000e+00 0.00000e+00 -4.90075e+09 1.78670e-02 -9.56828e-02 0.00000e+00 0.00000e+00 880 2.22011e+00 0.00000e+00 0.00000e+00
-3.42556e+09 -3.47543e-03 0.00000e+00 -3.90573e-03 -2.85919e+09 0.00000e+00 0.00000e+00 0.00000e+00 -2.85919e+09 9.93862e-03 -9.69168e-02 0.00000e+00 0.00000e+00 900 2.27150e+00 0.00000e+00 0.00000e+00
-1.91810e+09 -1.34385e-03 0.00000e+00 -1.40964e-03 -1.45344e+09 0.00000e+00 0.00000e+00 0.00000e+00 -1.45344e+09 4.47937e-03 -9.75749e-02 0.00000e+00 0.00000e+00 920 2.32348e+00 0.00000e+00 0.00000e+00
-1.18055e+09 -1.05694e-03 0.00000e+00 -1.07798e-03 -7.56232e+08 0.00000e+00 0.00000e+00 0.00000e+00 -7.56232e+08 1.77178e-03 -9.79231e-02 0.00000e+00 0.00000e+00 940 2.37576e+00 0.00000e+00 0.00000e+00
-8.81388e+08 -9.33796e-04 0.00000e+00 -9.43987e-04 -4.71487e+08 0.00000e+00 0.00000e+00 0.00000e+00 -4.71487e+08 6.65968e-04 -9.81389e-02 0.00000e+00 0.00000e+00 960 2.42818e+00 0.00000e+00 0.00000e+00
-7.74089e+08 -7.12610e-04 0.00000e+00 -7.18411e-04 -3.69068e+08 0.00000e+00 0.00000e+00 0.00000e+00 -3.69068e+08 2.68227e-04 -9.83057e-02 0.00000e+00 0.00000e+00 980 2.48064e+00 0.00000e+00 0.00000e+00
-7.38246e+08 -3.82305e-04 0.00000e+00 -3.85082e-04 -3.34821e+08 0.00000e+00 0.00000e+00 0.00000e+00 -3.34821e+08 1.35227e-04 -9.84563e-02 0.00000e+00 0.00000e+00 1000 2.53312e+00 0.00000e+00 0.00000e+00
-7.26248e+08 -1.88929e-04 0.00000e+00 -1.90239e-04 -3.23352e+08 0.00000e+00 0.00000e+00 0.00000e+00 -3.23352e+08 9.06888e-05 -9.86013e-02 0.00000e+00 0.00000e+00 1020 2.58561e+00 0.00000e+00 0.00000e+00
-7.20453e+08 -1.88922e-04 0.00000e+00 -1.90217e-04 -3.17812e+08 0.00000e+00 0.00000e+00 0.00000e+00 -3.17812e+08 6.91738e-05 -9.87445e-02 0.00000e+00 0.00000e+00 1040 2.63810e+00 0.00000e+00 0.00000e+00
-7.10007e+08 -2.29385e-05 0.00000e+00 -2.30957e-05 -3.07826e+08 0.00000e+00 0.00000e+00 0.00000e+00 -3.07826e+08 3.03905e-05 -9.88860e-02 0.00000e+00 0.00000e+00 1060 2.69058e+00 0.00000e+00 0.00000e+00
-6.40676e+08 -2.20771e-05 0.00000e+00 -2.22035e-05 -2.74064e+08 0.00000e+00 0.00000e+00 0.00000e+00 -2.74064e+08 1.02129e-06 -9.90228e-02 0.00000e+00 0.00000e+00 1080 2.74309e+00 0.00000e+00 0.00000e+00
-4.70462e+08 1.02338e-04 0.00000e+00 1.02795e-04 -2.01257e+08 0.00000e+00 0.00000e+00 0.00000e+00 -2.01257e+08 0.00000e+00 -9.91356e-02 0.00000e+00 0.00000e+00 1100 2.79560e+00 0.00000e+00 0.00000e+00
-2.41216e+08 -1.82967e-05 0.00000e+00 -1.83369e-05 -1.03263e+08 0.00000e+00 0.00000e+00 0.00000e+00 -1.03263e+08 0.00000e+00 -9.92063e-02 0.00000e+00 0.00000e+00 1120 2.84816e+00 0.00000e+00 0.00000e+00
-1.20487e+08 -9.09689e-05 0.00000e+00 -9.10707e-05 -5.16143e+07 0.00000e+00 0.00000e+00 0.00000e+00 -5.16143e+07 0.00000e+00 -9.92298e-02 0.00000e+00 0.00000e+00 1140 2.90077e+00 0.00000e+00 0.00000e+00
