 Piola_Stress:0   Piola_Stress:1   Piola_Stress:2   Piola_Stress:3   Piola_Stress:4   Piola_Stress:5   Piola_Stress:6   Piola_Stress:7   Piola_Stress:8   Equivalent_Plastic_Strain   Displacements:0   Displacements:1   Displacements:2   vtkOriginalPointIds   Points:0   Points:1   Points:2 
5.12535e+09 -2.45773e+06 0.00000e+00 -1.95563e+06 2.38946e+09 0.00000e+00 0.00000e+00 0.00000e+00 4.12893e+09 1.49060e-01 -2.72336e-01 0.00000e+00 0.00000e+00 0 -2.72336e-01 0.00000e+00 0.00000e+00
5.37599e+09 2.77282e+08 0.00000e+00 1.93949e+08 2.78819e+09 0.00000e+00 0.00000e+00 0.00000e+00 4.34197e+09 1.53584e-01 -2.54723e-01 0.00000e+00 0.00000e+00 1 -1.43612e-01 0.00000e+00 0.00000e+00
4.57799e+09 2.20690e+08 0.00000e+00 1.52503e+08 1.76909e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.49371e+09 1.67012e-01 -2.35947e-01 0.00000e+00 0.00000e+00 20 -1.37250e-02 0.00000e+00 0.00000e+00
4.35923e+09 6.67866e+07 0.00000e+00 4.21263e+07 1.45677e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.27715e+09 1.70269e-01 -2.16034e-01 0.00000e+00 0.00000e+00 30 1.17299e-01 0.00000e+00 0.00000e+00
4.60023e+09 4.07988e+07 0.00000e+00 2.20446e+07 1.75228e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.49395e+09 1.61094e-01 -1.96722e-01 0.00000e+00 0.00000e+00 40 2.47722e-01 0.00000e+00 0.00000e+00
4.52349e+09 7.14157e+07 0.00000e+00 4.63646e+07 1.61337e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.43187e+09 1.48036e-01 -1.78699e-01 0.00000e+00 0.00000e+00 50 3.76857e-01 0.00000e+00 0.00000e+00
4.32454e+09 1.39420e+08 0.00000e+00 1.01857e+08 1.31703e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.25221e+09 1.36500e-01 -1.62396e-01 0.00000e+00 0.00000e+00 60 5.04271e-01 0.00000e+00 0.00000e+00
4.28462e+09 8.18821e+07 0.00000e+00 6.01292e+07 1.23822e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.20765e+09 1.24909e-01 -1.47121e-01 0.00000e+00 0.00000e+00 70 6.30657e-01 0.00000e+00 0.00000e+00
4.03087e+09 5.32214e+07 0.00000e+00 4.02445e+07 9.16869e+08 0.00000e+00 0.00000e+00 0.00000e+00 3.07083e+09 1.11826e-01 -1.33370e-01 0.00000e+00 0.00000e+00 80 7.55519e-01 0.00000e+00 0.00000e+00
4.15065e+09 4.11216e+07 0.00000e+00 3.10723e+07 1.04616e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.20673e+09 9.96624e-02 -1.21087e-01 0.00000e+00 0.00000e+00 90 8.78913e-01 0.00000e+00 0.00000e+00
3.98051e+09 3.08336e+07 0.00000e+00 2.38039e+07 8.81932e+08 0.00000e+00 0.00000e+00 0.00000e+00 3.18506e+09 8.81481e-02 -1.09819e-01 0.00000e+00 0.00000e+00 100 1.00129e+00 0.00000e+00 0.00000e+00
3.77479e+09 5.44058e+07 0.00000e+00 4.51120e+07 6.90608e+08 0.00000e+00 0.00000e+00 0.00000e+00 3.18255e+09 7.73967e-02 -1.00033e-01 0.00000e+00 0.00000e+00 110 1.12219e+00 0.00000e+00 0.00000e+00
4.21393e+09 3.37542e+07 0.00000e+00 2.67915e+07 1.17546e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.54779e+09 6.87365e-02 -9.10947e-02 0.00000e+00 0.00000e+00 120 1.24224e+00 0.00000e+00 0.00000e+00
3.97002e+09 2.76641e+07 0.00000e+00 2.24179e+07 9.91844e+08 0.00000e+00 0.00000e+00 0.00000e+00 3.49893e+09 6.05137e-02 -8.26931e-02 0.00000e+00 0.00000e+00 130 1.36175e+00 0.00000e+00 0.00000e+00
3.78774e+09 5.92627e+07 0.00000e+00 5.12835e+07 8.50753e+08 0.00000e+00 0.00000e+00 0.00000e+00 3.49696e+09 5.27987e-02 -7.55489e-02 0.00000e+00 0.00000e+00 140 1.48001e+00 0.00000e+00 0.00000e+00
4.36958e+09 4.45589e+07 0.00000e+00 3.73571e+07 1.44776e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.82851e+09 4.76272e-02 -6.87633e-02 0.00000e+00 0.00000e+00 150 1.59791e+00 0.00000e+00 0.00000e+00
4.12010e+09 6.01287e+07 0.00000e+00 5.24540e+07 1.21408e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.67524e+09 4.22613e-02 -6.21955e-02 0.00000e+00 0.00000e+00 160 1.71558e+00 0.00000e+00 0.00000e+00
3.91632e+09 1.04885e+08 0.00000e+00 9.43152e+07 1.05698e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.54400e+09 3.72422e-02 -5.66091e-02 0.00000e+00 0.00000e+00 170 1.83228e+00 0.00000e+00 0.00000e+00
4.76738e+09 7.51019e+07 0.00000e+00 6.59859e+07 1.90562e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.94571e+09 3.44764e-02 -5.11660e-02 0.00000e+00 0.00000e+00 180 1.94883e+00 0.00000e+00 0.00000e+00
5.15353e+09 2.24145e+07 0.00000e+00 1.83683e+07 2.21012e+09 0.00000e+00 0.00000e+00 0.00000e+00 4.06651e+09 3.10251e-02 -4.55295e-02 0.00000e+00 0.00000e+00 190 2.06558e+00 0.00000e+00 0.00000e+00
4.90029e+09 4.57946e+06 0.00000e+00 2.65321e+06 1.96523e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.88083e+09 2.70680e-02 -4.04615e-02 0.00000e+00 0.00000e+00 200 2.18176e+00 0.00000e+00 0.00000e+00
5.90355e+09 3.09526e+07 0.00000e+00 2.56883e+07 3.04262e+09 0.00000e+00 0.00000e+00 0.00000e+00 4.57410e+09 2.64909e-02 -3.57732e-02 0.00000e+00 0.00000e+00 210 2.29756e+00 0.00000e+00 0.00000e+00
7.18253e+09 2.41184e+07 0.00000e+00 1.82936e+07 4.43927e+09 0.00000e+00 0.00000e+00 0.00000e+00 5.48568e+09 2.71030e-02 -3.01321e-02 0.00000e+00 0.00000e+00 220 2.41431e+00 0.00000e+00 0.00000e+00
7.14994e+09 -5.64194e+06 0.00000e+00 -7.94877e+06 4.72186e+09 0.00000e+00 0.00000e+00 0.00000e+00 5.70795e+09 2.65426e-02 -2.44876e-02 0.00000e+00 0.00000e+00 230 2.53107e+00 0.00000e+00 0.00000e+00
7.62131e+09 7.23467e+06 0.00000e+00 3.43108e+06 5.31165e+09 0.00000e+00 0.00000e+00 0.00000e+00 6.24628e+09 2.73478e-02 -1.91514e-02 0.00000e+00 0.00000e+00 240 2.64752e+00 0.00000e+00 0.00000e+00
8.85363e+09 1.65518e+07 0.00000e+00 1.16445e+07 6.39082e+09 0.00000e+00 0.00000e+00 0.00000e+00 7.10124e+09 2.88413e-02 -1.30866e-02 0.00000e+00 0.00000e+00 250 2.76469e+00 0.00000e+00 0.00000e+00
9.33450e+09 7.56404e+06 0.00000e+00 4.97819e+06 6.88027e+09 0.00000e+00 0.00000e+00 0.00000e+00 7.42773e+09 2.93713e-02 -6.51100e-03 0.00000e+00 0.00000e+00 260 2.88238e+00 0.00000e+00 0.00000e+00
9.32539e+09 -5.80657e+03 0.00000e+00 -5.55567e+03 6.87991e+09 0.00000e+00 0.00000e+00 0.00000e+00 7.39615e+09 2.91223e-02 0.00000e+00 0.00000e+00 0.00000e+00 270 3.00000e+00 0.00000e+00 0.00000e+00
